time,flux,flux_err
2.374560000000000315e+01,9.980296839353783866e-01,2.000000000000000042e-03
2.376600000000000179e+01,9.982783166429528565e-01,2.000000000000000042e-03
2.378640000000000043e+01,1.004914848184151888e+00,2.000000000000000042e-03
2.380680000000000263e+01,1.003603483895494364e+00,2.000000000000000042e-03
2.382720000000000127e+01,9.991765011646307482e-01,2.000000000000000042e-03
2.384760000000000346e+01,9.992728334193864415e-01,2.000000000000000042e-03
2.386800000000000210e+01,9.977015920056233611e-01,2.000000000000000042e-03
2.388840000000000074e+01,9.961837391735495206e-01,2.000000000000000042e-03
2.390880000000000294e+01,9.997662396271829177e-01,2.000000000000000042e-03
2.392920000000000158e+01,9.980042960335119284e-01,2.000000000000000042e-03
2.394960000000000022e+01,9.998302989366759652e-01,2.000000000000000042e-03
2.397000000000000242e+01,9.967995883019130643e-01,2.000000000000000042e-03
2.399040000000000106e+01,9.984760510833794456e-01,2.000000000000000042e-03
2.401080000000000325e+01,1.000297254190605667e+00,2.000000000000000042e-03
2.403120000000000189e+01,1.000732419195567768e+00,2.000000000000000042e-03
2.405160000000000053e+01,1.000834943917483955e+00,2.000000000000000042e-03
2.407200000000000273e+01,9.973590220316859156e-01,2.000000000000000042e-03
2.409240000000000137e+01,1.001709371460271170e+00,2.000000000000000042e-03
2.411280000000000001e+01,9.983995766067963462e-01,2.000000000000000042e-03
2.413320000000000221e+01,1.001265715829214642e+00,2.000000000000000042e-03
2.415360000000000085e+01,9.999787226467635737e-01,2.000000000000000042e-03
2.417400000000000304e+01,9.972472250018441509e-01,2.000000000000000042e-03
2.419440000000000168e+01,9.993676045908376215e-01,2.000000000000000042e-03
2.421480000000000032e+01,1.000730727484127502e+00,2.000000000000000042e-03
2.423520000000000252e+01,1.001225930760949234e+00,2.000000000000000042e-03
2.425560000000000116e+01,9.997180242051111332e-01,2.000000000000000042e-03
2.427600000000000335e+01,1.003063557781202153e+00,2.000000000000000042e-03
2.429640000000000200e+01,1.002015021541973194e+00,2.000000000000000042e-03
2.431680000000000064e+01,9.994866917672005080e-01,2.000000000000000042e-03
2.433720000000000283e+01,1.001500243624273923e+00,2.000000000000000042e-03
2.435760000000000147e+01,1.003867586970376369e+00,2.000000000000000042e-03
2.437800000000000011e+01,1.003920969201566038e+00,2.000000000000000042e-03
2.439840000000000231e+01,9.975440002383549887e-01,2.000000000000000042e-03
2.441880000000000095e+01,9.981469337776857076e-01,2.000000000000000042e-03
2.443920000000000314e+01,1.002969837573467693e+00,2.000000000000000042e-03
2.445960000000000178e+01,9.978834378983246767e-01,2.000000000000000042e-03
2.448000000000000043e+01,9.973549177334166682e-01,2.000000000000000042e-03
2.450040000000000262e+01,9.990276117386018839e-01,2.000000000000000042e-03
2.452080000000000126e+01,1.000840453418949227e+00,2.000000000000000042e-03
2.454120000000000346e+01,9.997952065867777849e-01,2.000000000000000042e-03
2.456160000000000210e+01,9.986988727591887827e-01,2.000000000000000042e-03
2.458200000000000074e+01,9.986515750765510013e-01,2.000000000000000042e-03
2.460240000000000293e+01,9.985753258711745906e-01,2.000000000000000042e-03
2.462280000000000157e+01,9.982409807426820825e-01,2.000000000000000042e-03
2.464320000000000022e+01,1.002429932421218917e+00,2.000000000000000042e-03
2.466360000000000241e+01,9.905950221423710511e-01,2.000000000000000042e-03
2.468400000000000105e+01,9.917735181088094265e-01,2.000000000000000042e-03
2.470440000000000325e+01,9.890218450637621173e-01,2.000000000000000042e-03
2.472480000000000189e+01,9.896280866456278469e-01,2.000000000000000042e-03
2.474520000000000053e+01,9.887062253705926063e-01,2.000000000000000042e-03
2.476560000000000272e+01,9.946965833301616433e-01,2.000000000000000042e-03
2.478600000000000136e+01,9.972439814463042174e-01,2.000000000000000042e-03
2.480640000000000356e+01,9.963787626400392172e-01,2.000000000000000042e-03
2.482680000000000220e+01,9.955004324440968055e-01,2.000000000000000042e-03
2.484720000000000084e+01,9.976092820514037562e-01,2.000000000000000042e-03
2.486760000000000304e+01,1.002649911358763246e+00,2.000000000000000042e-03
2.488800000000000168e+01,9.999111276645913371e-01,2.000000000000000042e-03
2.490840000000000032e+01,1.002581127524642346e+00,2.000000000000000042e-03
2.492880000000000251e+01,1.000821965153801729e+00,2.000000000000000042e-03
2.494920000000000115e+01,1.001565117651430414e+00,2.000000000000000042e-03
2.496960000000000335e+01,9.981982060093907982e-01,2.000000000000000042e-03
2.499000000000000199e+01,1.001047901908385329e+00,2.000000000000000042e-03
2.501040000000000063e+01,1.001457428468148780e+00,2.000000000000000042e-03
2.503080000000000283e+01,9.988467054155326652e-01,2.000000000000000042e-03
2.505120000000000147e+01,1.001119080741232237e+00,2.000000000000000042e-03
2.507160000000000011e+01,1.001132375517149731e+00,2.000000000000000042e-03
2.509200000000000230e+01,9.989008947577397990e-01,2.000000000000000042e-03
2.511240000000000094e+01,9.977544631354580140e-01,2.000000000000000042e-03
2.513280000000000314e+01,9.976317433362034137e-01,2.000000000000000042e-03
2.515320000000000178e+01,1.000173011083842933e+00,2.000000000000000042e-03
2.517360000000000042e+01,1.000654019737578615e+00,2.000000000000000042e-03
2.519400000000000261e+01,9.984149483390841739e-01,2.000000000000000042e-03
2.521440000000000126e+01,1.000053170682652093e+00,2.000000000000000042e-03
2.523480000000000345e+01,1.001141074072277037e+00,2.000000000000000042e-03
2.525520000000000209e+01,1.001236381429330580e+00,2.000000000000000042e-03
2.527560000000000073e+01,1.003103760240245057e+00,2.000000000000000042e-03
2.529600000000000293e+01,1.002553961664396143e+00,2.000000000000000042e-03
2.531640000000000157e+01,9.979974171344868639e-01,2.000000000000000042e-03
2.533680000000000021e+01,1.003367172419076025e+00,2.000000000000000042e-03
2.535720000000000240e+01,9.989380469908886173e-01,2.000000000000000042e-03
2.537760000000000105e+01,1.002089745624908934e+00,2.000000000000000042e-03
2.539800000000000324e+01,1.000135973252102239e+00,2.000000000000000042e-03
2.541840000000000188e+01,9.991757012430860785e-01,2.000000000000000042e-03
2.543880000000000052e+01,9.963846062804501136e-01,2.000000000000000042e-03
2.545920000000000272e+01,9.996568709795673469e-01,2.000000000000000042e-03
2.547960000000000136e+01,9.968812335293887328e-01,2.000000000000000042e-03
2.550000000000000355e+01,1.001934598471685645e+00,2.000000000000000042e-03
2.552040000000000219e+01,1.003033585314278442e+00,2.000000000000000042e-03
2.554080000000000084e+01,9.984061780214066317e-01,2.000000000000000042e-03
2.556120000000000303e+01,1.000603941485038506e+00,2.000000000000000042e-03
2.558160000000000167e+01,9.985492169559840869e-01,2.000000000000000042e-03
2.560200000000000031e+01,9.987430305397264618e-01,2.000000000000000042e-03
2.562240000000000251e+01,1.001548989407730739e+00,2.000000000000000042e-03
2.564280000000000115e+01,9.999229234763131746e-01,2.000000000000000042e-03
2.566320000000000334e+01,1.003479296083862105e+00,2.000000000000000042e-03
2.568360000000000198e+01,9.990355350425941250e-01,2.000000000000000042e-03
2.570400000000000063e+01,1.001998672664949019e+00,2.000000000000000042e-03
2.572440000000000282e+01,1.000194826825915539e+00,2.000000000000000042e-03
2.574480000000000146e+01,1.001591556019488571e+00,2.000000000000000042e-03
2.576520000000000010e+01,9.991056846853401119e-01,2.000000000000000042e-03
2.578560000000000230e+01,9.999008823248968225e-01,2.000000000000000042e-03
2.580600000000000094e+01,9.997690022414020827e-01,2.000000000000000042e-03
2.582640000000000313e+01,9.983278857703083986e-01,2.000000000000000042e-03
2.584680000000000177e+01,1.001324163069163609e+00,2.000000000000000042e-03
2.586720000000000041e+01,1.001300498011156836e+00,2.000000000000000042e-03
2.588760000000000261e+01,1.001187109389811036e+00,2.000000000000000042e-03
2.590800000000000125e+01,1.003073931307835398e+00,2.000000000000000042e-03
2.592840000000000344e+01,1.002898689602472526e+00,2.000000000000000042e-03
2.594880000000000209e+01,9.992501106203017791e-01,2.000000000000000042e-03
2.596920000000000073e+01,1.000746104636868417e+00,2.000000000000000042e-03
2.598960000000000292e+01,9.987527986214835840e-01,2.000000000000000042e-03
2.601000000000000156e+01,1.000046710632229052e+00,2.000000000000000042e-03
2.603040000000000020e+01,9.988005011017622170e-01,2.000000000000000042e-03
2.605080000000000240e+01,1.003240140618272047e+00,2.000000000000000042e-03
2.607120000000000104e+01,1.000727396300685967e+00,2.000000000000000042e-03
2.609160000000000323e+01,9.995639417437911511e-01,2.000000000000000042e-03
2.611200000000000188e+01,1.002387237143712806e+00,2.000000000000000042e-03
2.613240000000000052e+01,9.956587691804091866e-01,2.000000000000000042e-03
2.615280000000000271e+01,9.959717948102694285e-01,2.000000000000000042e-03
2.617320000000000135e+01,1.001591677310439632e+00,2.000000000000000042e-03
2.619360000000000355e+01,1.000120936896234713e+00,2.000000000000000042e-03
2.621400000000000219e+01,1.000500892600521441e+00,2.000000000000000042e-03
2.623440000000000083e+01,9.973472077933629443e-01,2.000000000000000042e-03
2.625480000000000302e+01,9.999535325782992201e-01,2.000000000000000042e-03
2.627520000000000167e+01,1.004007018820802788e+00,2.000000000000000042e-03
2.629560000000000031e+01,1.001648399239591702e+00,2.000000000000000042e-03
2.631600000000000250e+01,1.000339413090285623e+00,2.000000000000000042e-03
2.633640000000000114e+01,9.991218921797900832e-01,2.000000000000000042e-03
2.635680000000000334e+01,9.992108542962612194e-01,2.000000000000000042e-03
2.637720000000000198e+01,9.957416042215999630e-01,2.000000000000000042e-03
2.639760000000000062e+01,1.000515280841842269e+00,2.000000000000000042e-03
2.641800000000000281e+01,1.001690966216963741e+00,2.000000000000000042e-03
2.643840000000000146e+01,9.968487613456588070e-01,2.000000000000000042e-03
2.645880000000000365e+01,9.986771662153863804e-01,2.000000000000000042e-03
2.647920000000000229e+01,9.976850707355331416e-01,2.000000000000000042e-03
2.649960000000000093e+01,9.980692976103824332e-01,2.000000000000000042e-03
2.652000000000000313e+01,1.000106963253643899e+00,2.000000000000000042e-03
2.654040000000000177e+01,9.958311956900230966e-01,2.000000000000000042e-03
2.656080000000000041e+01,1.001228540876714090e+00,2.000000000000000042e-03
2.658120000000000260e+01,1.001507710139867280e+00,2.000000000000000042e-03
2.660160000000000124e+01,9.994977948239262000e-01,2.000000000000000042e-03
2.662200000000000344e+01,9.950385829800308946e-01,2.000000000000000042e-03
2.664240000000000208e+01,9.980071627479951690e-01,2.000000000000000042e-03
2.666280000000000072e+01,1.002465803868205496e+00,2.000000000000000042e-03
2.668320000000000292e+01,9.944440114385428853e-01,2.000000000000000042e-03
2.670360000000000156e+01,9.993049531756129644e-01,2.000000000000000042e-03
2.672400000000000020e+01,9.976399984430655010e-01,2.000000000000000042e-03
2.674440000000000239e+01,1.001609140603169745e+00,2.000000000000000042e-03
2.676480000000000103e+01,9.986497720957130397e-01,2.000000000000000042e-03
2.678520000000000323e+01,1.000807908041471128e+00,2.000000000000000042e-03
2.680560000000000187e+01,1.001130920838338101e+00,2.000000000000000042e-03
2.682600000000000051e+01,1.003672451679459954e+00,2.000000000000000042e-03
2.684640000000000271e+01,9.953274494459812827e-01,2.000000000000000042e-03
2.686680000000000135e+01,9.907520887392452513e-01,2.000000000000000042e-03
2.688720000000000354e+01,9.870298890417451565e-01,2.000000000000000042e-03
2.690760000000000218e+01,9.923808271265874836e-01,2.000000000000000042e-03
2.692800000000000082e+01,9.884789823038572232e-01,2.000000000000000042e-03
2.694840000000000302e+01,9.911451583384927044e-01,2.000000000000000042e-03
2.696880000000000166e+01,9.999555044103015655e-01,2.000000000000000042e-03
2.698920000000000030e+01,9.968742313093202911e-01,2.000000000000000042e-03
